,,,Profile: JXJ,,,,,,,,,,,Note:,Case: Chip is larger than Lampda(It means: Peak of TC at Chip),,,,,
257.75,134.06,135.95,139.17,140.9,133.28,138.06,113.23,,,-0.05,0.06,-0.12,-0.05,0,0.17,,,,,
258,133.9,135.84,139.17,140.9,133.17,138.01,113.28,,,-0.06,0,0,0,0,0.17,,,,,
258.25,133.95,135.9,139.23,140.78,133.28,138.01,113.34,,,-0.12,-0.06,-0.11,-0.22,-0.11,0.28,,,,,
258.5,134.01,135.9,139.23,140.78,133.23,138.06,113.4,,,-0.06,0,-0.11,-0.11,-0.05,0.11,,,,,
258.75,133.95,135.78,139.17,140.9,133.17,138.01,113.45,,,0.06,0.06,-0.12,-0.05,-0.06,0.11,,,,,
259,133.95,135.78,139.17,140.67,133.06,137.9,113.62,,,0,0,0.06,0,0,0,,,,,
259.25,133.9,135.84,139.23,140.67,133.12,138.01,113.51,,,-0.17,-0.11,0,-0.06,-0.06,0.22,,,,,
259.5,133.84,135.84,139.23,140.78,133.12,137.95,113.56,,,-0.17,-0.11,-0.11,-0.06,-0.11,0.22,,,,,
259.75,133.73,135.78,139.17,140.73,133.06,137.9,113.62,,,-0.05,-0.05,-0.11,0,-0.12,0.33,,,,,
260,133.78,135.67,139.12,140.67,133.06,137.95,113.73,,,0.06,0.11,-0.16,0,-0.22,0.28,,,,,
260.25,133.67,135.67,139.12,140.67,133.06,137.84,113.78,,,-0.05,0.05,-0.05,0.06,-0.11,0.23,,,,,
260.5,133.62,135.73,139.12,140.62,133.06,137.78,113.95,,,-0.11,0.05,-0.11,0,-0.05,0.11,,,,,
260.75,133.62,135.73,139.23,140.51,133.06,137.73,114.01,,,-0.17,-0.17,0,-0.05,0.05,0.16,,,,,
261,133.62,135.62,139.17,140.62,133.12,137.73,114.01,,,0.05,-0.05,-0.11,-0.11,0,0.16,,,,,
261.25,133.56,135.62,139.17,140.51,133.06,137.73,114.06,,,-0.06,-0.22,-0.06,-0.05,-0.06,0.22,,,,,
261.5,133.56,135.56,139.06,140.51,133.01,137.78,114.17,,,-0.05,-0.05,-0.06,0,-0.11,0.17,,,,,
261.75,133.51,135.67,139.12,140.51,133.01,137.73,114.17,,,-0.16,-0.17,-0.11,-0.06,-0.11,0.23,,,,,
262,133.45,135.56,138.95,140.45,133.01,137.67,114.28,,,-0.05,-0.05,-0.05,-0.06,-0.11,0.23,,,,,
262.25,133.45,135.51,139.01,140.45,133.01,137.67,114.34,,,-0.06,-0.06,-0.05,-0.06,-0.16,0.22,,,,,
262.5,133.45,135.51,138.95,140.4,132.95,137.62,114.4,,,-0.11,-0.05,0,0,-0.06,0.16,,,,,
262.75,133.4,135.51,138.9,140.4,132.95,137.56,114.51,,,-0.11,0,-0.17,-0.11,-0.05,0.05,,,,,
263,133.4,135.45,138.95,140.4,132.95,137.51,114.56,,,-0.05,-0.05,-0.17,-0.11,-0.06,0.06,,,,,
263.25,133.4,135.4,138.9,140.4,132.95,137.56,114.56,,,0.05,0,-0.23,-0.05,-0.11,0.06,,,,,
263.5,133.34,135.4,138.9,140.23,132.84,137.51,114.56,,,-0.06,0,-0.17,-0.06,-0.17,0.06,,,,,
263.75,133.34,135.4,138.9,140.23,132.84,137.45,114.62,,,-0.06,0,-0.06,0,-0.11,0.05,,,,,
264,133.28,135.45,138.9,140.17,132.9,137.45,114.62,,,-0.17,0,0,-0.06,0,0.16,,,,,
264.25,133.23,135.34,138.9,140.06,132.78,137.34,114.62,,,0,-0.12,0.06,0,0.06,0.22,,,,,
264.5,133.28,135.34,138.9,140.17,132.84,137.34,114.67,,,-0.11,-0.06,-0.11,-0.06,-0.06,0.23,,,,,
264.75,133.28,135.28,138.9,140.17,132.84,137.45,114.78,,,-0.11,-0.12,-0.16,-0.06,-0.22,0.12,,,,,
265,133.17,135.34,138.78,140.12,132.78,137.4,114.84,,,-0.22,-0.05,-0.06,0,-0.17,0.11,,,,,
265.25,133.12,135.23,138.84,140.06,132.78,137.28,114.9,,,-0.17,-0.17,-0.05,-0.05,-0.16,0.05,,,,,
265.5,133.23,135.17,138.78,140.01,132.78,137.23,114.9,,,-0.11,-0.16,0,0,-0.06,0.11,,,,,
265.75,133.17,135.12,138.73,140.06,132.78,137.23,114.95,,,-0.11,-0.17,-0.16,-0.11,-0.11,0.11,,,,,
266,133.06,135.06,138.67,140.01,132.73,137.12,114.95,,,-0.05,-0.11,-0.11,-0.06,0,0.22,,,,,
266.25,133.12,135.06,138.62,140.01,132.78,137.17,115.01,,,-0.16,-0.11,-0.11,-0.11,-0.11,0.16,,,,,
266.5,133.01,135.01,138.56,139.9,132.67,137.12,115.06,,,0,-0.11,0.05,0.06,0.05,0.11,,,,,
266.75,133.06,135.01,138.56,139.9,132.67,137.12,115.17,,,-0.11,-0.11,0.11,0.06,0.05,0.11,,,,,
267,133.01,134.9,138.51,139.9,132.67,137.06,115.17,,,0,-0.11,0,0,0.06,0.11,,,,,
267.25,133.01,135.01,138.45,139.95,132.73,137.17,115.17,,,-0.17,-0.05,-0.11,-0.06,-0.16,0.11,,,,,
267.5,132.95,134.9,138.45,140.01,132.73,137.17,115.28,,,-0.06,-0.11,-0.17,-0.06,-0.22,0.12,,,,,
267.75,132.95,134.9,138.4,139.9,132.67,137.12,115.28,,,-0.12,-0.12,-0.12,-0.11,-0.17,0.23,,,,,
268,132.9,134.84,138.4,139.84,132.67,137.01,115.28,,,-0.11,-0.17,-0.11,0,-0.06,0.28,,,,,
268.25,132.9,134.84,138.34,139.84,132.67,136.95,115.4,,,-0.17,-0.11,-0.17,-0.11,0,0.05,,,,,
268.5,132.78,134.78,138.28,139.78,132.56,136.95,115.51,,,-0.16,-0.16,0,0.06,0,0,,,,,
268.75,132.78,134.73,138.23,139.73,132.67,136.95,115.56,,,-0.11,-0.06,-0.06,-0.11,-0.11,-0.05,,,,,
269,132.62,134.67,138.23,139.67,132.56,136.95,115.45,,,-0.11,-0.17,-0.11,0,-0.11,0.22,,,,,
269.25,132.67,134.62,138.12,139.78,132.62,136.95,115.51,,,-0.06,-0.06,-0.11,0.05,-0.11,0.22,,,,,
269.5,132.56,134.62,138.17,139.67,132.56,136.84,115.51,,,-0.22,-0.22,-0.11,0.06,0.06,0.22,,,,,
269.75,132.56,134.56,138.06,139.56,132.56,136.84,115.67,,,-0.16,-0.16,0,-0.05,0,0,,,,,
270,132.51,134.56,138.06,139.67,132.67,136.84,115.73,,,-0.22,-0.33,-0.11,-0.16,-0.06,0.17,,,,,
270.25,132.4,134.4,137.95,139.56,132.62,136.9,115.73,,,0,-0.22,-0.11,-0.11,-0.23,0.17,,,,,
270.5,132.4,134.4,137.9,139.56,132.51,136.84,115.67,,,-0.12,-0.23,-0.16,-0.11,-0.17,0.23,,,,,
270.75,132.34,134.34,137.73,139.56,132.51,136.78,115.9,,,-0.17,-0.06,-0.11,-0.06,-0.11,0.22,,,,,
271,132.28,134.4,137.73,139.45,132.51,136.67,115.9,,,-0.23,-0.22,0,-0.11,0,0.33,,,,,
271.25,132.28,134.28,137.67,139.4,132.4,136.67,115.9,,,-0.11,-0.22,-0.06,0,0,0.38,,,,,
271.5,132.23,134.17,137.67,139.45,132.45,136.67,116.12,,,-0.11,-0.33,0.06,-0.05,0,0.16,,,,,
271.75,132.12,134.17,137.51,139.45,132.4,136.67,116.23,,,-0.16,-0.17,0,0,-0.05,0.22,,,,,
272,132.12,134.17,137.45,139.34,132.4,136.67,116.28,,,-0.11,-0.11,0,-0.06,-0.11,0.17,,,,,
272.25,132.06,134.06,137.34,139.51,132.4,136.67,116.28,,,-0.05,0.06,-0.23,-0.06,-0.16,0.28,,,,,
272.5,131.95,134.01,137.34,139.45,132.4,136.62,116.45,,,-0.06,0,-0.22,-0.06,-0.17,0.11,,,,,
272.75,132.01,134.06,137.34,139.34,132.34,136.56,116.45,,,-0.22,0,-0.11,-0.17,-0.05,0.11,,,,,
273,131.95,134.01,137.4,139.28,132.34,136.51,116.56,,,-0.17,-0.17,-0.16,-0.11,-0.11,0.06,,,,,
273.25,131.95,133.95,137.34,139.23,132.34,136.45,116.56,,,-0.17,-0.17,-0.11,-0.06,-0.11,0,,,,,
273.5,131.95,133.84,137.34,139.23,132.17,136.51,116.56,,,-0.22,-0.28,-0.17,0,-0.17,0.06,,,,,
273.75,131.9,133.84,137.23,139.12,132.23,136.4,116.62,,,-0.22,-0.22,0,-0.06,-0.12,0,,,,,
274,131.78,133.78,137.17,139.12,132.28,136.34,116.56,,,-0.22,-0.22,-0.11,-0.11,-0.11,0.11,,,,,
274.25,131.78,133.62,137.06,139.06,132.17,136.34,116.62,,,0,-0.16,-0.05,-0.05,-0.11,0.16,,,,,
274.5,131.78,133.62,137.01,139.12,132.17,136.28,116.62,,,-0.17,-0.11,-0.11,0,-0.05,0.22,,,,,
274.75,131.78,133.56,136.95,139.01,132.17,136.23,116.67,,,-0.11,-0.11,-0.06,0,0.05,0.17,,,,,
275,131.62,133.62,136.9,139.01,132.12,136.23,116.78,,,-0.17,0,-0.06,-0.06,0,0.06,,,,,
275.25,131.62,133.45,136.9,139.01,132.17,136.23,116.84,,,-0.05,0,-0.11,-0.05,-0.06,0.17,,,,,
275.5,131.62,133.45,136.84,138.95,132.17,136.28,116.84,,,-0.17,0.06,-0.11,-0.11,-0.11,0.22,,,,,
275.75,131.73,133.45,136.9,138.95,132.06,136.23,116.84,,,-0.17,-0.12,-0.05,-0.11,-0.17,0.33,,,,,
276,131.62,133.4,136.9,138.9,132.12,136.17,117.01,,,-0.12,-0.17,-0.12,-0.11,-0.11,0.22,,,,,
276.25,131.67,133.28,136.9,138.84,132.06,136.17,117.06,,,-0.05,-0.23,-0.11,-0.05,-0.11,0.22,,,,,
276.5,131.62,133.28,136.78,138.9,131.95,136.06,117.17,,,-0.05,-0.11,-0.12,0.11,0,0.17,,,,,
276.75,131.51,133.28,136.73,138.78,132.01,136.06,117.23,,,-0.11,-0.11,-0.16,-0.06,-0.05,0.17,,,,,
277,131.56,133.23,136.67,138.73,132.01,136.06,117.28,,,-0.06,-0.11,-0.06,0,-0.05,0.17,,,,,
277.25,131.56,133.23,136.67,138.78,132.06,136.06,117.34,,,-0.06,-0.05,-0.11,0,-0.11,0.17,,,,,
277.5,131.51,133.17,136.62,138.62,131.95,136.01,117.4,,,-0.05,-0.06,0.11,0.06,-0.06,0.11,,,,,
277.75,131.4,133.17,136.56,138.67,132.01,136.01,117.45,,,-0.11,0,0.06,-0.11,-0.06,0.17,,,,,
278,131.51,133.17,136.62,138.67,132.06,135.95,117.51,,,-0.16,-0.11,-0.05,-0.05,-0.05,0.22,,,,,
278.25,131.51,133.12,136.56,138.73,132.01,135.95,117.51,,,-0.17,-0.11,-0.17,-0.06,-0.05,0.27,,,,,
278.5,131.4,133.06,136.56,138.73,131.9,135.95,117.62,,,-0.11,-0.05,-0.22,0.05,-0.05,0.22,,,,,
278.75,131.4,133.01,136.51,138.62,132.01,135.9,117.73,,,-0.17,-0.17,-0.17,-0.17,-0.06,0.22,,,,,
279,131.34,132.95,136.45,138.56,131.95,135.9,117.78,,,-0.17,-0.05,-0.11,-0.11,-0.06,0.23,,,,,
279.25,131.28,132.95,136.51,138.51,131.95,135.9,117.84,,,-0.22,-0.23,-0.11,-0.11,-0.17,0.22,,,,,
279.5,131.17,132.84,136.34,138.45,131.84,135.84,117.95,,,-0.17,0.06,-0.11,-0.06,-0.11,0.06,,,,,
279.75,131.17,132.78,136.4,138.45,131.84,135.84,118.01,,,-0.22,-0.12,-0.11,-0.06,-0.11,0.11,,,,,
280,131.06,132.73,136.28,138.4,131.84,135.73,118.06,,,-0.17,0,-0.06,0.06,-0.06,0.06,,,,,
280.25,131.06,132.67,136.4,138.34,131.78,135.73,118.01,,,-0.11,-0.06,0.06,0,-0.06,0.27,,,,,
280.5,130.95,132.56,136.28,138.34,131.78,135.73,118.12,,,-0.05,0,-0.06,0,-0.11,0.11,,,,,
280.75,130.9,132.56,136.28,138.34,131.9,135.67,118.12,,,0,0,-0.06,-0.17,-0.05,0.05,,,,,
281,130.9,132.56,136.34,138.4,131.78,135.67,118.28,,,-0.11,-0.06,-0.17,0,-0.05,0,,,,,
281.25,130.84,132.51,136.28,138.28,131.78,135.62,118.23,,,-0.11,-0.05,-0.11,-0.11,-0.11,0.05,,,,,
281.5,130.9,132.56,136.28,138.28,131.73,135.62,118.17,,,-0.16,-0.05,-0.11,-0.06,-0.06,0.28,,,,,
281.75,130.84,132.45,136.28,138.23,131.78,135.62,118.28,,,-0.11,-0.05,-0.11,-0.11,-0.17,0.12,,,,,
282,130.78,132.4,136.23,138.17,131.67,135.51,118.28,,,-0.12,0,-0.05,-0.05,-0.11,0.12,,,,,
282.25,130.62,132.4,136.23,138.17,131.67,135.56,118.45,,,-0.23,-0.11,-0.05,0.06,0,0,,,,,
282.5,130.62,132.34,136.23,138.12,131.67,135.45,118.4,,,-0.11,-0.06,-0.11,-0.11,-0.05,0.05,,,,,
282.75,130.62,132.28,136.23,138.12,131.62,135.4,118.4,,,-0.16,-0.17,-0.06,-0.06,0,-0.06,,,,,
283,130.56,132.17,136.12,138.12,131.73,135.56,118.45,,,0.06,0,-0.11,-0.22,-0.11,0.06,,,,,
283.25,130.56,132.23,136.17,138.01,131.56,135.4,118.45,,,-0.06,-0.05,-0.06,0,-0.06,0.11,,,,,
283.5,130.51,132.12,136.06,138.06,131.56,135.4,118.34,,,0,0,-0.11,-0.05,-0.12,0.22,,,,,
283.75,130.56,132.23,136.12,138.01,131.51,135.45,118.51,,,-0.11,-0.06,-0.06,0,-0.17,0.16,,,,,
284,130.45,132.17,136.12,137.95,131.56,135.34,118.56,,,-0.11,-0.06,-0.11,-0.16,-0.06,0.17,,,,,
284.25,130.4,132.12,136.06,137.95,131.51,135.28,118.56,,,0,-0.05,-0.11,-0.06,-0.05,0.22,,,,,
284.5,130.4,132.12,136.06,137.95,131.51,135.28,118.67,,,0,-0.05,-0.17,-0.11,-0.11,0.17,,,,,
284.75,130.23,132.06,136.06,137.84,131.4,135.28,118.73,,,-0.05,-0.11,-0.06,0,-0.11,0.22,,,,,
285,130.23,132.12,136.01,137.84,131.45,135.23,118.78,,,-0.17,-0.17,-0.11,-0.05,-0.11,0.17,,,,,
285.25,130.23,132.12,136.01,137.78,131.4,135.17,118.84,,,-0.11,-0.17,0,0,-0.05,0.17,,,,,
285.5,130.17,132.01,135.95,137.78,131.4,135.17,118.95,,,-0.11,-0.11,-0.11,0.05,-0.11,0.11,,,,,
285.75,130.17,131.95,135.84,137.73,131.4,135.12,118.95,,,-0.11,-0.11,-0.06,-0.12,-0.11,0.17,,,,,
286,130.23,132.01,135.84,137.78,131.4,135.12,119.01,,,-0.11,-0.11,-0.16,-0.12,-0.11,0.16,,,,,
286.25,130.23,131.9,135.84,137.67,131.45,135.06,119.06,,,-0.12,-0.11,-0.05,-0.11,-0.05,0.22,,,,,
286.5,130.17,131.84,135.73,137.67,131.28,135.01,119.12,,,-0.06,-0.11,-0.11,0,0,0.11,,,,,
286.75,130.23,131.9,135.73,137.62,131.28,135.01,119.17,,,-0.17,-0.17,-0.06,-0.05,-0.17,0.17,,,,,
287,130.17,131.78,135.73,137.62,131.34,135.01,119.28,,,-0.05,-0.17,-0.11,-0.06,-0.17,0.12,,,,,
287.25,130.17,131.78,135.62,137.56,131.28,135.01,119.23,,,-0.11,-0.17,-0.05,-0.05,-0.11,0.05,,,,,
287.5,130.06,131.73,135.56,137.56,131.23,134.84,119.34,,,-0.11,-0.16,-0.11,-0.06,0,0.11,,,,,
287.75,130.17,131.73,135.56,137.51,131.28,134.84,119.4,,,0,-0.05,-0.11,-0.05,-0.11,0,,,,,
288,130.12,131.67,135.45,137.51,131.23,134.9,119.28,,,0,-0.05,-0.11,0,-0.17,0.17,,,,,
288.25,130.01,131.62,135.4,137.45,131.17,134.84,119.45,,,-0.06,-0.12,0.06,-0.05,-0.06,0.06,,,,,
288.5,130.12,131.73,135.51,137.4,131.23,134.73,119.4,,,-0.22,-0.28,0,-0.06,0.05,0.16,,,,,
288.75,130.06,131.67,135.4,137.4,131.23,134.73,119.45,,,-0.11,-0.17,-0.06,-0.06,0,0.22,,,,,
289,129.95,131.56,135.28,137.51,131.12,134.78,119.51,,,-0.11,-0.16,-0.28,0,-0.11,0.16,,,,,
289.25,129.9,131.51,135.23,137.4,131.17,134.78,119.56,,,-0.11,-0.17,-0.12,-0.05,-0.16,0.22,,,,,
289.5,129.9,131.56,135.23,137.34,131.17,134.73,119.67,,,-0.16,-0.17,-0.11,-0.11,-0.11,0.06,,,,,
289.75,129.73,131.45,135.12,137.23,131.12,134.67,119.67,,,-0.05,-0.11,0,-0.06,-0.05,0.11,,,,,
290,129.73,131.4,135.06,137.28,131.12,134.62,119.78,,,-0.12,-0.11,-0.05,-0.06,-0.11,0.12,,,,,
290.25,129.67,131.4,135.06,137.23,131.06,134.62,119.73,,,-0.12,-0.22,0,0.06,-0.06,0.11,,,,,
290.5,129.51,131.4,135.01,137.23,131.06,134.62,119.78,,,-0.17,-0.17,-0.17,-0.05,-0.11,0,,,,,
290.75,129.45,131.28,134.95,137.23,131.06,134.51,119.9,,,0,-0.11,-0.11,0,0,-0.06,,,,,
291,129.4,131.28,134.84,137.23,131.12,134.56,119.84,,,-0.11,-0.11,-0.11,-0.17,-0.16,0,,,,,
291.25,129.34,131.23,134.84,137.06,131.01,134.51,119.78,,,0,-0.17,-0.05,0.05,-0.06,0.06,,,,,
291.5,129.4,131.28,134.84,137.12,131.06,134.51,119.84,,,-0.16,-0.22,-0.06,-0.16,-0.11,0.11,,,,,
291.75,129.28,131.17,134.73,137.12,130.95,134.4,119.84,,,-0.11,-0.17,-0.17,0.06,0,0.28,,,,,
292,129.28,131.23,134.67,137.01,131.06,134.45,119.84,,,-0.22,-0.16,-0.11,-0.22,-0.11,0.28,,,,,
292.25,129.17,131.12,134.62,137.06,130.9,134.4,119.95,,,-0.28,-0.28,-0.16,-0.06,-0.12,0.17,,,,,
292.5,129.12,131.06,134.56,136.95,131.01,134.4,120.12,,,-0.22,-0.22,-0.05,-0.17,-0.17,-0.06,,,,,
292.75,129.12,131.01,134.51,136.9,130.84,134.34,120.12,,,-0.28,-0.23,-0.06,0,-0.11,-0.06,,,,,
293,129.06,130.84,134.34,136.9,130.84,134.28,120.12,,,-0.11,-0.06,-0.12,-0.11,-0.05,-0.11,,,,,
293.25,129.01,130.84,134.34,136.9,130.84,134.23,120.06,,,-0.22,-0.11,-0.12,0,0.05,0.06,,,,,
293.5,129.01,130.73,134.28,136.84,130.84,134.23,120.06,,,-0.06,-0.05,-0.11,-0.06,0,0.17,,,,,
293.75,128.95,130.73,134.28,136.78,130.73,134.23,120.01,,,-0.22,-0.11,-0.05,0,-0.11,0.27,,,,,
294,129.01,130.62,134.23,136.78,130.84,134.28,120.12,,,-0.17,-0.11,-0.16,-0.06,-0.11,0.16,,,,,
294.25,129.01,130.67,134.23,136.73,130.78,134.23,120.23,,,-0.27,-0.11,-0.22,-0.11,-0.11,0.05,,,,,
294.5,128.95,130.51,134.17,136.73,130.73,134.12,120.28,,,-0.11,-0.11,-0.11,-0.11,-0.06,0,,,,,
294.75,129.01,130.45,134.12,136.62,130.78,134.17,120.28,,,-0.11,-0.11,0,-0.05,-0.11,0.12,,,,,
295,128.95,130.4,134.12,136.51,130.67,134.12,120.28,,,-0.23,-0.17,0.05,-0.05,-0.11,0.06,,,,,
295.25,128.9,130.4,134.06,136.62,130.62,134.06,120.28,,,-0.23,-0.22,-0.17,0.05,-0.05,0.12,,,,,
295.5,128.9,130.34,134.01,136.62,130.73,134.06,120.4,,,-0.17,-0.17,-0.22,-0.22,-0.16,0,,,,,
295.75,128.84,130.17,133.95,136.56,130.62,134.01,120.34,,,-0.05,-0.17,-0.22,-0.11,-0.17,0,,,,,
296,128.73,130.17,133.84,136.45,130.67,134.01,120.4,,,-0.11,-0.06,-0.05,-0.05,-0.11,0.11,,,,,
296.25,128.67,130.17,133.84,136.4,130.51,133.9,120.4,,,-0.11,-0.06,0,0.11,0,0.22,,,,,
296.5,128.73,130.12,133.78,136.34,130.51,133.84,120.34,,,-0.06,-0.05,0,0.05,0,0.28,,,,,
296.75,128.62,130.06,133.78,136.4,130.62,133.9,120.51,,,-0.05,-0.11,-0.17,-0.11,-0.12,0.22,,,,,
297,128.62,130.06,133.78,136.4,130.62,133.9,120.62,,,-0.05,-0.05,-0.17,-0.11,-0.06,0.11,,,,,
297.25,128.56,130.06,133.73,136.34,130.56,133.84,120.62,,,-0.16,-0.11,-0.17,0,-0.11,0.11,,,,,
297.5,128.51,130.01,133.67,136.23,130.51,133.78,120.73,,,-0.17,-0.05,-0.06,-0.06,-0.05,0,,,,,
297.75,128.51,130.01,133.73,136.23,130.51,133.84,120.73,,,-0.11,-0.11,-0.06,-0.11,-0.06,0.05,,,,,
298,128.45,129.9,133.62,136.17,130.56,133.73,120.73,,,-0.12,-0.06,-0.11,-0.16,-0.06,0.11,,,,,
298.25,128.51,129.84,133.62,136.17,130.45,133.73,120.73,,,-0.11,-0.11,-0.11,-0.05,-0.06,0.11,,,,,
298.5,128.51,129.9,133.62,136.17,130.4,133.78,120.78,,,-0.17,0,-0.11,0,-0.11,0.12,,,,,
298.75,128.45,129.78,133.56,136.06,130.4,133.67,120.84,,,0,0,0,0,-0.05,0.06,,,,,
299,128.4,129.73,133.51,136.06,130.4,133.67,120.84,,,0,0,0,0,-0.05,0.11,,,,,
299.25,128.4,129.73,133.62,136.06,130.4,133.67,120.9,,,-0.11,-0.11,-0.16,0,-0.05,0.16,,,,,
299.5,128.4,129.78,133.56,136.06,130.4,133.62,120.9,,,-0.22,-0.16,-0.11,-0.12,-0.17,0.22,,,,,
299.75,128.4,129.73,133.51,136.06,130.4,133.62,120.95,,,-0.17,-0.06,-0.16,-0.12,-0.11,0.11,,,,,
300,128.34,129.62,133.51,135.9,130.4,133.62,121.06,,,-0.06,-0.06,0,-0.17,-0.22,0.17,,,,,
300.25,128.28,129.56,133.4,135.95,130.28,133.45,121.12,,,0,0,-0.05,-0.05,0,0.05,,,,,
300.5,128.4,129.56,133.45,135.9,130.28,133.51,121.06,,,-0.05,-0.11,-0.06,-0.11,-0.11,0.28,,,,,
300.75,128.34,129.56,133.45,135.9,130.23,133.4,121.23,,,-0.16,-0.17,-0.12,0,-0.06,0,,,,,
301,128.17,129.56,133.4,135.9,130.23,133.45,121.17,,,-0.16,-0.12,-0.17,-0.28,-0.17,0.06,,,,,
301.25,128.17,129.51,133.34,135.84,130.17,133.4,121.34,,,-0.17,-0.17,-0.11,-0.05,0,-0.06,,,,,
301.5,128.12,129.4,133.28,135.78,130.23,133.34,121.23,,,-0.06,0,-0.05,-0.06,-0.11,0.11,,,,,
301.75,128.12,129.4,133.28,135.73,129.95,133.28,121.23,,,-0.12,-0.11,-0.06,0.17,-0.05,0.11,,,,,
302,128.01,129.34,133.17,135.73,130.12,133.4,121.28,,,-0.06,0,-0.06,-0.06,-0.12,0,,,,,
302.25,128.01,129.34,133.28,135.73,130.17,133.23,121.34,,,-0.11,-0.16,-0.11,-0.11,0,0.06,,,,,
302.5,127.95,129.28,133.17,135.67,130.12,133.23,121.34,,,-0.05,0,-0.22,-0.17,-0.17,0,,,,,
302.75,128.01,129.28,133.17,135.67,130.06,133.28,121.28,,,-0.22,-0.11,-0.11,-0.11,-0.11,0.12,,,,,
303,127.95,129.23,133.12,135.62,130.06,133.23,121.4,,,-0.17,-0.11,-0.17,-0.11,-0.11,-0.12,,,,,
303.25,127.84,129.23,133.17,135.45,129.95,133.06,121.34,,,-0.17,-0.16,0,0,0,0.06,,,,,
303.5,127.95,129.06,133.06,135.56,129.95,133.17,121.4,,,-0.11,-0.16,-0.16,-0.05,-0.11,0.05,,,,,
303.75,127.73,129.06,133.01,135.45,129.95,133.12,121.28,,,-0.16,-0.11,-0.11,-0.11,-0.17,0.17,,,,,
304,127.73,129.06,133.01,135.45,129.95,133.06,121.4,,,-0.16,-0.11,0,0,-0.05,0.05,,,,,
304.25,127.67,128.95,132.9,135.4,129.9,133.06,121.45,,,-0.17,-0.12,-0.06,0.05,-0.05,0.06,,,,,
304.5,127.67,128.9,132.9,135.34,129.84,132.95,121.45,,,-0.06,-0.06,0,0,-0.05,0.06,,,,,
304.75,127.56,128.9,132.9,135.45,129.95,133.01,121.45,,,-0.23,-0.06,-0.11,-0.11,-0.17,0.17,,,,,
305,127.51,128.78,132.78,135.34,129.95,133.01,121.51,,,-0.11,-0.05,-0.11,-0.11,-0.17,0.11,,,,,
305.25,127.51,128.84,132.84,135.34,129.84,132.9,121.51,,,-0.17,0,-0.11,-0.11,-0.12,0.16,,,,,
305.5,127.45,128.67,132.84,135.34,129.84,132.84,121.62,,,-0.05,-0.17,-0.17,-0.11,-0.06,0.05,,,,,
305.75,127.34,128.67,132.73,135.23,129.84,132.84,121.62,,,-0.11,-0.06,-0.11,-0.11,-0.06,0.11,,,,,
306,127.34,128.67,132.84,135.23,129.73,132.78,121.67,,,-0.16,-0.22,-0.06,0.05,0,0.06,,,,,
306.25,127.17,128.62,132.67,135.17,129.73,132.78,121.67,,,0,-0.05,-0.16,0,-0.05,0,,,,,
306.5,127.12,128.56,132.67,135.12,129.73,132.78,121.73,,,-0.11,-0.11,-0.11,0.05,0,0,,,,,
306.75,127.17,128.51,132.62,135.17,129.78,132.78,121.73,,,-0.11,-0.17,-0.16,-0.05,-0.11,-0.06,,,,,
307,127.17,128.62,132.62,135.01,129.73,132.73,121.67,,,-0.11,-0.06,-0.06,-0.06,-0.06,0.11,,,,,
307.25,127.06,128.45,132.56,135.01,129.78,132.78,121.73,,,0,-0.05,-0.06,-0.05,-0.11,0,,,,,
307.5,127.01,128.4,132.45,135.01,129.73,132.67,121.67,,,-0.06,0,-0.11,-0.17,-0.11,0.17,,,,,
307.75,127.06,128.51,132.56,134.95,129.67,132.67,121.78,,,-0.11,-0.11,-0.11,-0.05,-0.11,0.06,,,,,
308,127.01,128.45,132.51,134.95,129.73,132.67,121.73,,,-0.22,-0.11,-0.11,-0.22,-0.11,0.17,,,,,
308.25,126.95,128.34,132.45,134.9,129.56,132.56,121.84,,,-0.11,-0.11,-0.06,0,0,0.11,,,,,
308.5,126.84,128.4,132.45,134.84,129.62,132.56,121.84,,,-0.17,-0.17,-0.06,-0.06,0,0.11,,,,,
308.75,126.84,128.23,132.4,134.84,129.51,132.56,121.9,,,-0.11,-0.17,-0.06,0.11,-0.05,0.11,,,,,
309,126.84,128.23,132.34,134.84,129.56,132.56,121.95,,,-0.11,-0.06,-0.06,-0.11,-0.11,0.06,,,,,
309.25,126.78,128.23,132.28,134.78,129.56,132.56,121.95,,,-0.17,-0.05,-0.11,-0.05,-0.16,0.06,,,,,
309.5,126.67,128.12,132.23,134.78,129.62,132.51,122.01,,,-0.06,0,-0.16,-0.17,-0.06,0.05,,,,,
309.75,126.62,128.12,132.28,134.78,129.45,132.45,122.01,,,-0.17,-0.11,-0.16,0.06,0,0.11,,,,,
310,126.67,128.06,132.23,134.67,129.51,132.4,122.01,,,-0.11,-0.17,-0.16,-0.06,0,0,,,,,
310.25,126.67,128.06,132.23,134.62,129.45,132.45,122.06,,,-0.16,-0.17,-0.06,-0.05,-0.22,-0.05,,,,,
310.5,126.62,127.95,132.17,134.62,129.51,132.45,122.12,,,-0.22,-0.11,-0.11,-0.11,-0.22,-0.06,,,,,
310.75,126.56,127.95,132.06,134.51,129.45,132.4,122.01,,,-0.17,0,0,-0.17,-0.17,0,,,,,
311,126.56,127.9,132.06,134.56,129.4,132.23,122.01,,,-0.17,-0.11,-0.05,-0.12,-0.06,0.05,,,,,
